Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
x464,-117.98902256408785,-0.0,-117.98902256408785,0.0
x465,-117.98902258584633,-0.0,-117.98902258584633,0.0
x466,-117.98902258556608,-0.0,-117.98902258556608,0.0
x467,-117.98902258561333,-0.0,-117.98902258561333,0.0
x468,-117.98902258579176,-0.0,-117.98902258579176,0.0
x469,-117.98902258502552,-0.0,-117.98902258502552,0.0
x470,-117.98902258451487,-0.0,-117.98902258451487,0.0
x471,-117.98902258377198,-0.0,-117.98902258377198,0.0
x472,-117.9890225814639,-0.0,-117.9890225814639,0.0
x473,-117.98902257728659,-0.0,-117.98902257728659,0.0
x474,-117.9890225576688,-0.0,-117.9890225576688,0.0
x475,-10.949873214489745,-0.0,-10.949873214489745,0.0
x476,-117.98902256156788,-0.0,-117.98902256156788,0.0
x477,-117.98902258061005,-0.0,-117.98902258061005,0.0
x478,-117.98902258437658,-0.0,-117.98902258437658,0.0
x479,-117.9890225862162,-0.0,-117.9890225862162,0.0
x480,-117.98902258794011,-0.0,-117.98902258794011,0.0
x481,-117.98902258845831,-0.0,-117.98902258845831,0.0
x482,-117.98902258992364,-0.0,-117.98902258992364,0.0
x483,-117.98902259126493,-0.0,-117.98902259126493,0.0
x484,-117.98902141501088,-0.0,-117.98902141501088,0.0
x485,-117.98902141615353,-0.0,-117.98902141615353,0.0
x486,-117.98901760371986,-0.0,-117.98901760371986,0.0
x487,-117.98901760127062,-0.0,-117.98901760127062,0.0
x488,-117.98901759933872,-0.0,-117.98901759933872,0.0
x489,-117.98901759567052,-0.0,-117.98901759567052,0.0
x490,-117.98901759041341,-0.0,-117.98901759041341,0.0
x491,-117.98901758449558,-0.0,-117.98901758449558,0.0
x492,-117.98901757715667,-0.0,-117.98901757715667,0.0
x493,-117.98901756467852,-0.0,-117.98901756467852,0.0
x494,-117.98901754895338,-0.0,-117.98901754895338,0.0
x495,-117.98901752282976,-0.0,-117.98901752282976,0.0
x496,-117.98901747780958,-0.0,-117.98901747780958,0.0
x497,-117.98901738017783,-0.0,-117.98901738017783,0.0
x498,-117.98901675962301,-0.0,-117.98901675962301,0.0
x499,-10.949522270016757,-0.0,-10.949522270016757,0.0
x500,-117.98901713365073,-0.0,-117.98901713365073,0.0
x501,-117.98901744203906,-0.0,-117.98901744203906,0.0
x502,-117.98902039872736,-0.0,-117.98902039872736,0.0
x503,-117.98902255344291,-0.0,-117.98902255344291,0.0
x504,-117.98902258425922,-0.0,-117.98902258425922,0.0
x505,-117.98902258431191,-0.0,-117.98902258431191,0.0
x506,-117.98902258562187,-0.0,-117.98902258562187,0.0
x507,-117.98902258694487,-0.0,-117.98902258694487,0.0
x508,-117.98902258715869,-0.0,-117.98902258715869,0.0
x509,-117.98902258787568,-0.0,-117.98902258787568,0.0
x510,-117.98902258883052,-0.0,-117.98902258883052,0.0
x511,-117.9890225886844,-0.0,-117.9890225886844,0.0
x512,-117.98902258912327,-0.0,-117.98902258912327,0.0
x513,-117.98902258852529,-0.0,-117.98902258852529,0.0
x514,-117.98902258932537,-0.0,-117.98902258932537,0.0
x515,-117.98902258932249,-0.0,-117.98902258932249,0.0
x516,-117.98902258961309,-0.0,-117.98902258961309,0.0
x517,-117.98902258921096,-0.0,-117.98902258921096,0.0
x518,-117.98902258908316,-0.0,-117.98902258908316,0.0
x519,-117.98902258923674,-0.0,-117.98902258923674,0.0
x520,-117.98902258817294,-0.0,-117.98902258817294,0.0
x521,-117.98902258644662,-0.0,-117.98902258644662,0.0
x522,-117.98902257792109,-0.0,-117.98902257792109,0.0
x523,-117.98902047972655,-0.0,-117.98902047972655,0.0
x524,-117.98902041857666,-0.0,-117.98902041857666,0.0
x525,-117.98902044284624,-0.0,-117.98902044284624,0.0
x526,-117.98902044744524,-0.0,-117.98902044744524,0.0
x527,-117.98902044974167,-0.0,-117.98902044974167,0.0
x528,-117.98902045189068,-0.0,-117.98902045189068,0.0
x529,-117.98902045202466,-0.0,-117.98902045202466,0.0
x530,-117.98902045241937,-0.0,-117.98902045241937,0.0
x531,-117.98902045317321,-0.0,-117.98902045317321,0.0
x532,-117.98902045278311,-0.0,-117.98902045278311,0.0
x533,-117.98902045168423,-0.0,-117.98902045168423,0.0
x534,-117.98901856712229,-0.0,-117.98901856712229,0.0
x535,-117.98901641975652,-0.0,-117.98901641975652,0.0
x536,-117.9890164074103,-0.0,-117.9890164074103,0.0
x537,-117.98901641286527,-0.0,-117.98901641286527,0.0
x538,-117.9890176096981,-0.0,-117.9890176096981,0.0
x539,-117.98901760304695,-0.0,-117.98901760304695,0.0
x540,-117.98901793573918,-0.0,-117.98901793573918,0.0
x541,-117.98901924470724,-0.0,-117.98901924470724,0.0
x542,-117.9890192345158,-0.0,-117.9890192345158,0.0
x543,-117.98901921887996,-0.0,-117.98901921887996,0.0
x544,-117.98901919122432,-0.0,-117.98901919122432,0.0
x545,-117.98901913382016,-0.0,-117.98901913382016,0.0
x546,-117.98901762236537,-0.0,-117.98901762236537,0.0
x547,-10.949601524763832,-0.0,-10.949601524763832,0.0
x548,-117.98901685463275,-0.0,-117.98901685463275,0.0
x549,-117.9890174073656,-0.0,-117.9890174073656,0.0
x550,-117.98901817115583,-0.0,-117.98901817115583,0.0
x551,-117.98901820471966,-0.0,-117.98901820471966,0.0
x552,-117.98902042057605,-0.0,-117.98902042057605,0.0
x553,-117.98902258527168,-0.0,-117.98902258527168,0.0
x554,-117.98902258691245,-0.0,-117.98902258691245,0.0
x555,-117.98902258897432,-0.0,-117.98902258897432,0.0
x556,-117.9890225894886,-0.0,-117.9890225894886,0.0
x557,-117.9890225905265,-0.0,-117.9890225905265,0.0
x558,-117.98902044405857,-0.0,-117.98902044405857,0.0
x559,-117.98902044561093,-0.0,-117.98902044561093,0.0
x560,-117.98902044698197,-0.0,-117.98902044698197,0.0
x561,-117.98902044726943,-0.0,-117.98902044726943,0.0
x562,-117.98902259265901,-0.0,-117.98902259265901,0.0
x563,-117.98902259288494,-0.0,-117.98902259288494,0.0
x564,-117.98902259366302,-0.0,-117.98902259366302,0.0
x565,-117.98902259356905,-0.0,-117.98902259356905,0.0
x566,-117.9890225937548,-0.0,-117.9890225937548,0.0
x567,-117.98902040816044,-0.0,-117.98902040816044,0.0
x568,-117.98902040757766,-0.0,-117.98902040757766,0.0
x569,-117.98900909068544,-0.0,-117.98900909068544,0.0
x570,-117.98900882591053,-0.0,-117.98900882591053,0.0
x571,-117.98900943059743,-0.0,-117.98900943059743,0.0
x572,-117.98900942937699,-0.0,-117.98900942937699,0.0
x573,-117.9890024842418,-0.0,-117.9890024842418,0.0
x574,-117.9890024829574,-0.0,-117.9890024829574,0.0
x575,-117.98900248143862,-0.0,-117.98900248143862,0.0
x576,-117.98900942703133,-0.0,-117.98900942703133,0.0
x577,-117.98901011320005,-0.0,-117.98901011320005,0.0
x578,-117.98902040152204,-0.0,-117.98902040152204,0.0
x579,-117.98902260669136,-0.0,-117.98902260669136,0.0
x580,-117.98902260567438,-0.0,-117.98902260567438,0.0
x581,-117.98902260523597,-0.0,-117.98902260523597,0.0
x582,-117.9890226054264,-0.0,-117.9890226054264,0.0
x583,-117.98902260484859,-0.0,-117.98902260484859,0.0
x584,-117.98902260486167,-0.0,-117.98902260486167,0.0
x585,-117.98902258343041,-0.0,-117.98902258343041,0.0
x586,-117.98902260425182,-0.0,-117.98902260425182,0.0
x587,-117.98902260428598,-0.0,-117.98902260428598,0.0
x588,-117.98902260484833,-0.0,-117.98902260484833,0.0
x589,-117.98902260456279,-0.0,-117.98902260456279,0.0
x590,-117.98902260476129,-0.0,-117.98902260476129,0.0
x591,-117.98902260541423,-0.0,-117.98902260541423,0.0
x592,-117.98902260545103,-0.0,-117.98902260545103,0.0
x593,-117.9890226059683,-0.0,-117.9890226059683,0.0
x594,-117.9890204008112,-0.0,-117.9890204008112,0.0
x595,-117.98901009620084,-0.0,-117.98901009620084,0.0
x596,-117.98901009646893,-0.0,-117.98901009646893,0.0
x597,-117.98901009723114,-0.0,-117.98901009723114,0.0
x598,-117.98889941765087,-0.0,-117.98889941765087,0.0
x599,-117.98889951995672,-0.0,-117.98889951995672,0.0
x600,-117.98889953818451,-0.0,-117.98889953818451,0.0
x601,-117.98901009829733,-0.0,-117.98901009829733,0.0
x602,-117.98901770057427,-0.0,-117.98901770057427,0.0
x603,-117.9890177006898,-0.0,-117.9890177006898,0.0
x604,-117.98902135966112,-0.0,-117.98902135966112,0.0
x605,-117.9890213591458,-0.0,-117.9890213591458,0.0
x606,-117.98902135946727,-0.0,-117.98902135946727,0.0
x607,-117.98902048257717,-0.0,-117.98902048257717,0.0
x608,-117.98902048248067,-0.0,-117.98902048248067,0.0
x609,-117.98902048143867,-0.0,-117.98902048143867,0.0
x610,-117.98902260561913,-0.0,-117.98902260561913,0.0
x611,-117.98902260550675,-0.0,-117.98902260550675,0.0
x612,-117.98902260590123,-0.0,-117.98902260590123,0.0
x613,-117.98902260450981,-0.0,-117.98902260450981,0.0
x614,-117.98902260453985,-0.0,-117.98902260453985,0.0
x615,-117.98902260538812,-0.0,-117.98902260538812,0.0
x616,-117.9890226052398,-0.0,-117.9890226052398,0.0
x617,-117.98902260662346,-0.0,-117.98902260662346,0.0
x618,-117.98902110705181,-0.0,-117.98902110705181,0.0
x619,-117.98899958562608,-0.0,-117.98899958562608,0.0
x620,-117.98899958573382,-0.0,-117.98899958573382,0.0
x621,-117.98899958725232,-0.0,-117.98899958725232,0.0
x622,-117.98899959184122,-0.0,-117.98899959184122,0.0
x623,-117.9889995928344,-0.0,-117.9889995928344,0.0
x624,-117.98899959371415,-0.0,-117.98899959371415,0.0
x625,-117.98899960716317,-0.0,-117.98899960716317,0.0
x626,-117.98901770390586,-0.0,-117.98901770390586,0.0
x627,-117.98901770353554,-0.0,-117.98901770353554,0.0
x628,-117.98901770229062,-0.0,-117.98901770229062,0.0
x629,-117.98901770156739,-0.0,-117.98901770156739,0.0
x630,-117.98901770116393,-0.0,-117.98901770116393,0.0
x631,-117.98901769942857,-0.0,-117.98901769942857,0.0
x632,-117.98901769851122,-0.0,-117.98901769851122,0.0
x633,-117.98902260700585,-0.0,-117.98902260700585,0.0
x634,-117.98902260508584,-0.0,-117.98902260508584,0.0
x635,-117.98902260428649,-0.0,-117.98902260428649,0.0
x636,-117.98902312009213,-0.0,-117.98902312009213,0.0
x637,-117.98902311939989,-0.0,-117.98902311939989,0.0
x638,-117.98902311930568,-0.0,-117.98902311930568,0.0
x639,-117.98902311953417,-0.0,-117.98902311953417,0.0
x640,-117.98902311908152,-0.0,-117.98902311908152,0.0
x641,-117.98902311953215,-0.0,-117.98902311953215,0.0
x642,-117.98902260361943,-0.0,-117.98902260361943,0.0
x643,-117.98902260253529,-0.0,-117.98902260253529,0.0
x644,-117.98902260349406,-0.0,-117.98902260349406,0.0
x645,-117.98902260388599,-0.0,-117.98902260388599,0.0
x646,-117.98902260323781,-0.0,-117.98902260323781,0.0
x647,-117.98902260343596,-0.0,-117.98902260343596,0.0
x648,-117.9890226039064,-0.0,-117.9890226039064,0.0
x649,-117.98902260361263,-0.0,-117.98902260361263,0.0
x650,-117.98902260374119,-0.0,-117.98902260374119,0.0
x651,-117.98902260406896,-0.0,-117.98902260406896,0.0
x652,-117.98902260397746,-0.0,-117.98902260397746,0.0
x653,-117.98902260433029,-0.0,-117.98902260433029,0.0
x654,-117.98902189697652,-0.0,-117.98902189697652,0.0
x655,-117.98895804958642,-0.0,-117.98895804958642,0.0
x656,-117.98895804329705,-0.0,-117.98895804329705,0.0
x657,-117.9889580497299,-0.0,-117.9889580497299,0.0
x658,-117.98902260464789,-0.0,-117.98902260464789,0.0
x659,-117.98902260425218,-0.0,-117.98902260425218,0.0
x660,-117.98902260599907,-0.0,-117.98902260599907,0.0
x661,-117.98902260567854,-0.0,-117.98902260567854,0.0
x662,-117.98902260616954,-0.0,-117.98902260616954,0.0
x663,-117.98902260723813,-0.0,-117.98902260723813,0.0
x664,-117.98902187669783,-0.0,-117.98902187669783,0.0
x665,-117.98901770148292,-0.0,-117.98901770148292,0.0
x666,-117.98901770190102,-0.0,-117.98901770190102,0.0
x667,-117.9890177004516,-0.0,-117.9890177004516,0.0
x668,-117.98901768191097,-0.0,-117.98901768191097,0.0
x669,-117.9890176963536,-0.0,-117.9890176963536,0.0
x670,-117.98901769818839,-0.0,-117.98901769818839,0.0
x671,-117.9890176992082,-0.0,-117.9890176992082,0.0
x672,-117.98901770034492,-0.0,-117.98901770034492,0.0
x673,-117.98900666244054,-0.0,-117.98900666244054,0.0
x674,-117.98900665697676,-0.0,-117.98900665697676,0.0
x675,-117.98900665408843,-0.0,-117.98900665408843,0.0
x676,-117.9890066519389,-0.0,-117.9890066519389,0.0
x677,-117.98900664864728,-0.0,-117.98900664864728,0.0
x678,-117.98900664339982,-0.0,-117.98900664339982,0.0
x679,-117.98900663521806,-0.0,-117.98900663521806,0.0
x680,-117.98900662105216,-0.0,-117.98900662105216,0.0
x681,-117.98901766594916,-0.0,-117.98901766594916,0.0
x682,-117.9890204680399,-0.0,-117.9890204680399,0.0
x683,-117.98902046539901,-0.0,-117.98902046539901,0.0
x684,-117.98902257084501,-0.0,-117.98902257084501,0.0
x685,-117.98902259995577,-0.0,-117.98902259995577,0.0
x686,-117.98902259882719,-0.0,-117.98902259882719,0.0
x687,-117.98902259836002,-0.0,-117.98902259836002,0.0
x688,-117.98902259660824,-0.0,-117.98902259660824,0.0
x689,-117.9890225941851,-0.0,-117.9890225941851,0.0
x690,-117.98902258381773,-0.0,-117.98902258381773,0.0
x691,-10.958010764737578,-0.0,-10.958010764737578,0.0
x692,-117.98901734796772,-0.0,-117.98901734796772,0.0
x693,-117.98901816181873,-0.0,-117.98901816181873,0.0
x694,-117.98902257784893,-0.0,-117.98902257784893,0.0
x695,-117.98902257819076,-0.0,-117.98902257819076,0.0
x696,-117.98902257757054,-0.0,-117.98902257757054,0.0
x697,-117.98902257523748,-0.0,-117.98902257523748,0.0
x698,-117.98902257300949,-0.0,-117.98902257300949,0.0
x699,-117.98902256667542,-0.0,-117.98902256667542,0.0
x700,-117.98902255746079,-0.0,-117.98902255746079,0.0
x701,-117.98902253748896,-0.0,-117.98902253748896,0.0
x702,-117.98891567331535,-0.0,-117.98891567331535,0.0
x703,-11.790987805266981,-0.0,-11.790987805266981,0.0
x704,-11.790987151706606,-0.0,-11.790987151706606,0.0
x705,-117.98901699621042,-0.0,-117.98901699621042,0.0
x706,-117.98901739005203,-0.0,-117.98901739005203,0.0
x707,-117.98902256523964,-0.0,-117.98902256523964,0.0
x708,-117.98902256964057,-0.0,-117.98902256964057,0.0
x709,-117.9890225710605,-0.0,-117.9890225710605,0.0
x710,-117.98902257150883,-0.0,-117.98902257150883,0.0
x711,-117.98902257052339,-0.0,-117.98902257052339,0.0
x712,-117.98902256697343,-0.0,-117.98902256697343,0.0
x713,-117.98902255909825,-0.0,-117.98902255909825,0.0
x714,-117.98902252136979,-0.0,-117.98902252136979,0.0
x715,-10.95732067158644,-0.0,-10.95732067158644,0.0
x716,-117.98902247287126,-0.0,-117.98902247287126,0.0
x717,-117.98902254262967,-0.0,-117.98902254262967,0.0
x718,-117.989022557445,-0.0,-117.989022557445,0.0
x719,-117.98902256428055,-0.0,-117.98902256428055,0.0
x720,-117.98902256888341,-0.0,-117.98902256888341,0.0
x721,-117.98902257124593,-0.0,-117.98902257124593,0.0
x722,-117.98902257324421,-0.0,-117.98902257324421,0.0
x723,-117.9890225753486,-0.0,-117.9890225753486,0.0
x724,-117.98902257657436,-0.0,-117.98902257657436,0.0
x725,-117.98902257837632,-0.0,-117.98902257837632,0.0
x726,-117.98902258140112,-0.0,-117.98902258140112,0.0
x727,-117.98902174358729,-0.0,-117.98902174358729,0.0
x728,-117.98902174622415,-0.0,-117.98902174622415,0.0
x729,-117.9890217467098,-0.0,-117.9890217467098,0.0
x730,-117.9890225852071,-0.0,-117.9890225852071,0.0
x731,-117.98902258422262,-0.0,-117.98902258422262,0.0
x732,-117.98902258383028,-0.0,-117.98902258383028,0.0
x733,-117.98902258216422,-0.0,-117.98902258216422,0.0
x734,-117.98902258033296,-0.0,-117.98902258033296,0.0
x735,-117.98902257792618,-0.0,-117.98902257792618,0.0
x736,-117.98902039195752,-0.0,-117.98902039195752,0.0
x737,-117.98901743048788,-0.0,-117.98901743048788,0.0
x738,-117.98901711337929,-0.0,-117.98901711337929,0.0
x739,-10.94953512490012,-0.0,-10.94953512490012,0.0
x740,-117.9890172055096,-0.0,-117.9890172055096,0.0
x741,-117.98901746354038,-0.0,-117.98901746354038,0.0
x742,-117.98901752134793,-0.0,-117.98901752134793,0.0
x743,-117.98901754834961,-0.0,-117.98901754834961,0.0
x744,-117.98901791100504,-0.0,-117.98901791100504,0.0
x745,-117.98902043062668,-0.0,-117.98902043062668,0.0
x746,-117.98902043400932,-0.0,-117.98902043400932,0.0
x747,-117.98902043766408,-0.0,-117.98902043766408,0.0
x748,-117.98902043969133,-0.0,-117.98902043969133,0.0
x749,-117.98902044190893,-0.0,-117.98902044190893,0.0
x750,-117.98901760680661,-0.0,-117.98901760680661,0.0
x751,-117.98901760905463,-0.0,-117.98901760905463,0.0
x752,-117.98901761109904,-0.0,-117.98901761109904,0.0
x753,-117.98901761301774,-0.0,-117.98901761301774,0.0
x754,-117.98901761251172,-0.0,-117.98901761251172,0.0
x755,-117.9890198840627,-0.0,-117.9890198840627,0.0
x756,-117.9890198839198,-0.0,-117.9890198839198,0.0
x757,-117.98901988201743,-0.0,-117.98901988201743,0.0
x758,-117.98901987971553,-0.0,-117.98901987971553,0.0
x759,-117.98901987625915,-0.0,-117.98901987625915,0.0
x760,-117.98901986730053,-0.0,-117.98901986730053,0.0
x761,-117.98901754694222,-0.0,-117.98901754694222,0.0
x762,-117.98901731035738,-0.0,-117.98901731035738,0.0
x763,-10.950658997637165,-0.0,-10.950658997637165,0.0
x764,-117.98901759522971,-0.0,-117.98901759522971,0.0
x765,-117.98901765156357,-0.0,-117.98901765156357,0.0
x766,-117.98901766376491,-0.0,-117.98901766376491,0.0
x767,-117.98901766965966,-0.0,-117.98901766965966,0.0
x768,-117.98901767347489,-0.0,-117.98901767347489,0.0
x769,-117.98901767496676,-0.0,-117.98901767496676,0.0
x770,-117.98901767647624,-0.0,-117.98901767647624,0.0
x771,-117.98901767753675,-0.0,-117.98901767753675,0.0
x772,-117.98901767721905,-0.0,-117.98901767721905,0.0
x773,-117.9890176775294,-0.0,-117.9890176775294,0.0
x774,-117.98901767780283,-0.0,-117.98901767780283,0.0
x775,-117.98901767538588,-0.0,-117.98901767538588,0.0
x776,-117.98901767535455,-0.0,-117.98901767535455,0.0
x777,-117.98901767506015,-0.0,-117.98901767506015,0.0
x778,-117.98902038825217,-0.0,-117.98902038825217,0.0
x779,-117.98902260060923,-0.0,-117.98902260060923,0.0
x780,-117.98902260131855,-0.0,-117.98902260131855,0.0
x781,-117.98902260007257,-0.0,-117.98902260007257,0.0
x782,-117.9890225996809,-0.0,-117.9890225996809,0.0
x783,-117.98902259953263,-0.0,-117.98902259953263,0.0
x784,-117.98902259843653,-0.0,-117.98902259843653,0.0
x785,-117.98902259748718,-0.0,-117.98902259748718,0.0
x786,-117.98902259299496,-0.0,-117.98902259299496,0.0
x787,-117.98902260205199,-0.0,-117.98902260205199,0.0
x788,-117.98902257706231,-0.0,-117.98902257706231,0.0
x789,-117.98902258744845,-0.0,-117.98902258744845,0.0
x790,-117.98902258899557,-0.0,-117.98902258899557,0.0
x791,-117.98902258968852,-0.0,-117.98902258968852,0.0
x792,-117.98902259045528,-0.0,-117.98902259045528,0.0
x793,-117.98902259017852,-0.0,-117.98902259017852,0.0
x794,-117.98902259005648,-0.0,-117.98902259005648,0.0
x795,-117.9890225902967,-0.0,-117.9890225902967,0.0
x796,-117.98902258957334,-0.0,-117.98902258957334,0.0
x797,-117.98902258925592,-0.0,-117.98902258925592,0.0
x798,-117.98902258972629,-0.0,-117.98902258972629,0.0
x799,-117.98902258948088,-0.0,-117.98902258948088,0.0
x800,-117.98902256686091,-0.0,-117.98902256686091,0.0
x801,-117.9890225883847,-0.0,-117.9890225883847,0.0
x802,-117.9890225865966,-0.0,-117.9890225865966,0.0
x803,-117.98902258548804,-0.0,-117.98902258548804,0.0
x804,-117.98902258454959,-0.0,-117.98902258454959,0.0
x805,-117.98902258232712,-0.0,-117.98902258232712,0.0
x806,-117.98902257963965,-0.0,-117.98902257963965,0.0
x807,-117.98902257617792,-0.0,-117.98902257617792,0.0
x808,-117.98902256886481,-0.0,-117.98902256886481,0.0
x809,-117.98902026061772,-0.0,-117.98902026061772,0.0
x810,-117.98901676700247,-0.0,-117.98901676700247,0.0
x811,-10.949549391294656,-0.0,-10.949549391294656,0.0
x812,-117.98901677253913,-0.0,-117.98901677253913,0.0
x813,-117.98902026151866,-0.0,-117.98902026151866,0.0
x814,-117.98902030536367,-0.0,-117.98902030536367,0.0
x815,-117.98902032433763,-0.0,-117.98902032433763,0.0
x816,-117.9890225815086,-0.0,-117.9890225815086,0.0
x817,-117.98902258292728,-0.0,-117.98902258292728,0.0
x818,-117.98902258472495,-0.0,-117.98902258472495,0.0
x819,-117.98902258643707,-0.0,-117.98902258643707,0.0
x820,-117.98902258705769,-0.0,-117.98902258705769,0.0
x821,-117.98902258784035,-0.0,-117.98902258784035,0.0
x822,-117.98902258893119,-0.0,-117.98902258893119,0.0
x823,-117.98902258908424,-0.0,-117.98902258908424,0.0
x824,-117.98902258957388,-0.0,-117.98902258957388,0.0
x825,-117.98902258993101,-0.0,-117.98902258993101,0.0
x826,-117.9890225898576,-0.0,-117.9890225898576,0.0
x827,-117.98902258990196,-0.0,-117.98902258990196,0.0
x828,-117.98902290672719,-0.0,-117.98902290672719,0.0
x829,-117.98902292345807,-0.0,-117.98902292345807,0.0
x830,-117.98902292332608,-0.0,-117.98902292332608,0.0
x831,-117.98902292323392,-0.0,-117.98902292323392,0.0
x832,-117.98902292225243,-0.0,-117.98902292225243,0.0
x833,-117.9890229206917,-0.0,-117.9890229206917,0.0
x834,-117.9890225754982,-0.0,-117.9890225754982,0.0
x835,-117.98902260300204,-0.0,-117.98902260300204,0.0
x836,-117.98902260315946,-0.0,-117.98902260315946,0.0
x837,-117.9890226036018,-0.0,-117.9890226036018,0.0
x838,-117.98902260328924,-0.0,-117.98902260328924,0.0
x839,-117.98902260328552,-0.0,-117.98902260328552,0.0
