Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
Zone,1,2,1,2
CO2,CO2 gross,CO2 gross,CO2 net,CO2 net
x451,-11.008545130784993,-0.0,-11.008545130784993,0.0
x452,-118.2850786535339,-0.0,-118.2850786535339,0.0
x453,-118.28507889248907,-0.0,-118.28507889248907,0.0
x454,-118.28507891470002,-0.0,-118.28507891470002,0.0
x455,-118.28507892437217,-0.0,-118.28507892437217,0.0
x456,-118.2850789307105,-0.0,-118.2850789307105,0.0
x457,-118.28508021864411,-0.0,-118.28508021864411,0.0
x458,-118.28508050502921,-0.0,-118.28508050502921,0.0
x459,-118.28508050405505,-0.0,-118.28508050405505,0.0
x460,-118.28508050355995,-0.0,-118.28508050355995,0.0
x461,-118.2850805031968,-0.0,-118.2850805031968,0.0
x462,-118.28508050310047,-0.0,-118.28508050310047,0.0
x463,-118.28508050266163,-0.0,-118.28508050266163,0.0
x464,-118.28508049547986,-0.0,-118.28508049547986,0.0
x465,-118.28508050190729,-0.0,-118.28508050190729,0.0
x466,-118.28508050071038,-0.0,-118.28508050071038,0.0
x467,-118.28508050044638,-0.0,-118.28508050044638,0.0
x468,-118.28508050040718,-0.0,-118.28508050040718,0.0
x469,-118.2850804997678,-0.0,-118.2850804997678,0.0
x470,-118.28508049949927,-0.0,-118.28508049949927,0.0
x471,-118.28508049962363,-0.0,-118.28508049962363,0.0
x472,-118.28508049912756,-0.0,-118.28508049912756,0.0
x473,-118.28508049841614,-0.0,-118.28508049841614,0.0
x474,-118.28508049328323,-0.0,-118.28508049328323,0.0
x475,-11.00882266360044,-0.0,-11.00882266360044,0.0
x476,-118.28508049633078,-0.0,-118.28508049633078,0.0
x477,-118.28508050335674,-0.0,-118.28508050335674,0.0
x478,-118.28508050572322,-0.0,-118.28508050572322,0.0
x479,-118.28508050732512,-0.0,-118.28508050732512,0.0
x480,-118.285080509512,-0.0,-118.285080509512,0.0
x481,-118.28508051159321,-0.0,-118.28508051159321,0.0
x482,-118.28508051128755,-0.0,-118.28508051128755,0.0
x483,-118.28508051272708,-0.0,-118.28508051272708,0.0
x484,-118.2850801749068,-0.0,-118.2850801749068,0.0
x485,-118.28508017031271,-0.0,-118.28508017031271,0.0
x486,-118.28507884933326,-0.0,-118.28507884933326,0.0
x487,-118.28507885365642,-0.0,-118.28507885365642,0.0
x488,-118.28507885470482,-0.0,-118.28507885470482,0.0
x489,-118.2850788518149,-0.0,-118.2850788518149,0.0
x490,-118.2850788542094,-0.0,-118.2850788542094,0.0
x491,-118.28507885056828,-0.0,-118.28507885056828,0.0
x492,-118.28507884882332,-0.0,-118.28507884882332,0.0
x493,-118.28507884621618,-0.0,-118.28507884621618,0.0
x494,-118.28507884085137,-0.0,-118.28507884085137,0.0
x495,-118.2850788311939,-0.0,-118.2850788311939,0.0
x496,-118.28507881527035,-0.0,-118.28507881527035,0.0
x497,-118.28507878284314,-0.0,-118.28507878284314,0.0
x498,-118.285078575609,-0.0,-118.285078575609,0.0
x499,-11.008596147927292,-0.0,-11.008596147927292,0.0
x500,-118.28507870019611,-0.0,-118.28507870019611,0.0
x501,-118.28507879874127,-0.0,-118.28507879874127,0.0
x502,-118.28507979288898,-0.0,-118.28507979288898,0.0
x503,-118.2850804864797,-0.0,-118.2850804864797,0.0
x504,-118.28508051587595,-0.0,-118.28508051587595,0.0
x505,-118.28508051335609,-0.0,-118.28508051335609,0.0
x506,-118.28508051066298,-0.0,-118.28508051066298,0.0
x507,-118.28508050922025,-0.0,-118.28508050922025,0.0
x508,-118.28508050759956,-0.0,-118.28508050759956,0.0
x509,-118.28508050676805,-0.0,-118.28508050676805,0.0
x510,-118.2850805059553,-0.0,-118.2850805059553,0.0
x511,-118.28508050486946,-0.0,-118.28508050486946,0.0
x512,-118.28508050439406,-0.0,-118.28508050439406,0.0
x513,-118.2850805043019,-0.0,-118.2850805043019,0.0
x514,-118.2850805034279,-0.0,-118.2850805034279,0.0
x515,-118.28508050361188,-0.0,-118.28508050361188,0.0
x516,-118.28508050413404,-0.0,-118.28508050413404,0.0
x517,-118.28508050427341,-0.0,-118.28508050427341,0.0
x518,-118.28508050470674,-0.0,-118.28508050470674,0.0
x519,-118.28508050606658,-0.0,-118.28508050606658,0.0
x520,-118.28508050708243,-0.0,-118.28508050708243,0.0
x521,-118.28508050747932,-0.0,-118.28508050747932,0.0
x522,-118.2850805067421,-0.0,-118.2850805067421,0.0
x523,-118.2850798143826,-0.0,-118.2850798143826,0.0
x524,-118.28507979263343,-0.0,-118.28507979263343,0.0
x525,-118.2850798027665,-0.0,-118.2850798027665,0.0
x526,-118.28507980665383,-0.0,-118.28507980665383,0.0
x527,-118.28507980858626,-0.0,-118.28507980858626,0.0
x528,-118.28507980999251,-0.0,-118.28507980999251,0.0
x529,-118.28507981299505,-0.0,-118.28507981299505,0.0
x530,-118.28507981422963,-0.0,-118.28507981422963,0.0
x531,-118.28507981537123,-0.0,-118.28507981537123,0.0
x532,-118.28507981554176,-0.0,-118.28507981554176,0.0
x533,-118.28507981298497,-0.0,-118.28507981298497,0.0
x534,-118.28507935699548,-0.0,-118.28507935699548,0.0
x535,-118.28507828881999,-0.0,-118.28507828881999,0.0
x536,-118.285078285597,-0.0,-118.285078285597,0.0
x537,-118.28507827655321,-0.0,-118.28507827655321,0.0
x538,-118.28507886848587,-0.0,-118.28507886848587,0.0
x539,-118.28507886400132,-0.0,-118.28507886400132,0.0
x540,-118.28507897857749,-0.0,-118.28507897857749,0.0
x541,-118.28507966182163,-0.0,-118.28507966182163,0.0
x542,-118.28507965910161,-0.0,-118.28507965910161,0.0
x543,-118.28507965265217,-0.0,-118.28507965265217,0.0
x544,-118.28507964297293,-0.0,-118.28507964297293,0.0
x545,-118.28507962442019,-0.0,-118.28507962442019,0.0
x546,-118.28507886836654,-0.0,-118.28507886836654,0.0
x547,-11.008649399450832,-0.0,-11.008649399450832,0.0
x548,-118.28507860160808,-0.0,-118.28507860160808,0.0
x549,-118.285078781347,-0.0,-118.285078781347,0.0
x550,-118.28507904820485,-0.0,-118.28507904820485,0.0
x551,-118.28507905985735,-0.0,-118.28507905985735,0.0
x552,-118.28507979568694,-0.0,-118.28507979568694,0.0
x553,-118.28508051413068,-0.0,-118.28508051413068,0.0
x554,-118.28508051366016,-0.0,-118.28508051366016,0.0
x555,-118.28508051342286,-0.0,-118.28508051342286,0.0
x556,-118.28508051328132,-0.0,-118.28508051328132,0.0
x557,-118.28508051427838,-0.0,-118.28508051427838,0.0
x558,-118.28507980283011,-0.0,-118.28507980283011,0.0
x559,-118.28507980253316,-0.0,-118.28507980253316,0.0
x560,-118.28507980295583,-0.0,-118.28507980295583,0.0
x561,-118.28507980375613,-0.0,-118.28507980375613,0.0
x562,-118.28508051432937,-0.0,-118.28508051432937,0.0
x563,-118.28508051411741,-0.0,-118.28508051411741,0.0
x564,-118.28508051434758,-0.0,-118.28508051434758,0.0
x565,-118.28508051444729,-0.0,-118.28508051444729,0.0
x566,-118.2850805143354,-0.0,-118.2850805143354,0.0
x567,-118.28507971899882,-0.0,-118.28507971899882,0.0
x568,-118.28507971496364,-0.0,-118.28507971496364,0.0
x569,-118.28507574077113,-0.0,-118.28507574077113,0.0
x570,-118.28507557803782,-0.0,-118.28507557803782,0.0
x571,-118.28507583936214,-0.0,-118.28507583936214,0.0
x572,-118.28507583393191,-0.0,-118.28507583393191,0.0
x573,-118.28507402920322,-0.0,-118.28507402920322,0.0
x574,-118.28507402559597,-0.0,-118.28507402559597,0.0
x575,-118.28507402236102,-0.0,-118.28507402236102,0.0
x576,-118.28507582441357,-0.0,-118.28507582441357,0.0
x577,-118.28507630188555,-0.0,-118.28507630188555,0.0
x578,-118.28507978699702,-0.0,-118.28507978699702,0.0
x579,-118.28508051804738,-0.0,-118.28508051804738,0.0
x580,-118.285080517098,-0.0,-118.285080517098,0.0
x581,-118.2850805166974,-0.0,-118.2850805166974,0.0
x582,-118.28508051643564,-0.0,-118.28508051643564,0.0
x583,-118.28508051609747,-0.0,-118.28508051609747,0.0
x584,-118.28508051605343,-0.0,-118.28508051605343,0.0
x585,-118.2850805092219,-0.0,-118.2850805092219,0.0
x586,-118.28508051581365,-0.0,-118.28508051581365,0.0
x587,-118.2850805157871,-0.0,-118.2850805157871,0.0
x588,-118.28508051619737,-0.0,-118.28508051619737,0.0
x589,-118.28508051639483,-0.0,-118.28508051639483,0.0
x590,-118.2850805167151,-0.0,-118.2850805167151,0.0
x591,-118.2850805175748,-0.0,-118.2850805175748,0.0
x592,-118.2850805182965,-0.0,-118.2850805182965,0.0
x593,-118.28508051906206,-0.0,-118.28508051906206,0.0
x594,-118.28507979021684,-0.0,-118.28507979021684,0.0
x595,-118.28507624242243,-0.0,-118.28507624242243,0.0
x596,-118.28507624575566,-0.0,-118.28507624575566,0.0
x597,-118.2850762499682,-0.0,-118.2850762499682,0.0
x598,-118.28503479184178,-0.0,-118.28503479184178,0.0
x599,-118.28503491960463,-0.0,-118.28503491960463,0.0
x600,-118.28503500623589,-0.0,-118.28503500623589,0.0
x601,-118.28507625084734,-0.0,-118.28507625084734,0.0
x602,-118.28507888756405,-0.0,-118.28507888756405,0.0
x603,-118.28507888561654,-0.0,-118.28507888561654,0.0
x604,-118.28508011209144,-0.0,-118.28508011209144,0.0
x605,-118.28508011225927,-0.0,-118.28508011225927,0.0
x606,-118.28508011202908,-0.0,-118.28508011202908,0.0
x607,-118.28507982145537,-0.0,-118.28507982145537,0.0
x608,-118.28507982169175,-0.0,-118.28507982169175,0.0
x609,-118.28507982296563,-0.0,-118.28507982296563,0.0
x610,-118.28508052217744,-0.0,-118.28508052217744,0.0
x611,-118.28508052183453,-0.0,-118.28508052183453,0.0
x612,-118.28508052183314,-0.0,-118.28508052183314,0.0
x613,-118.28508052276268,-0.0,-118.28508052276268,0.0
x614,-118.28508052308143,-0.0,-118.28508052308143,0.0
x615,-118.28508052355255,-0.0,-118.28508052355255,0.0
x616,-118.28508052391084,-0.0,-118.28508052391084,0.0
x617,-118.28508052294514,-0.0,-118.28508052294514,0.0
x618,-118.28508002930145,-0.0,-118.28508002930145,0.0
x619,-118.28507247631609,-0.0,-118.28507247631609,0.0
x620,-118.28507247265554,-0.0,-118.28507247265554,0.0
x621,-118.2850724733246,-0.0,-118.2850724733246,0.0
x622,-118.28507248025045,-0.0,-118.28507248025045,0.0
x623,-118.28507247973384,-0.0,-118.28507247973384,0.0
x624,-118.28507247696228,-0.0,-118.28507247696228,0.0
x625,-118.2850724886229,-0.0,-118.2850724886229,0.0
x626,-118.28507888496004,-0.0,-118.28507888496004,0.0
x627,-118.28507888429982,-0.0,-118.28507888429982,0.0
x628,-118.28507888194153,-0.0,-118.28507888194153,0.0
x629,-118.28507888012419,-0.0,-118.28507888012419,0.0
x630,-118.28507887801575,-0.0,-118.28507887801575,0.0
x631,-118.28507887513707,-0.0,-118.28507887513707,0.0
x632,-118.28507887169471,-0.0,-118.28507887169471,0.0
x633,-118.28508051473807,-0.0,-118.28508051473807,0.0
x634,-118.28508051380834,-0.0,-118.28508051380834,0.0
x635,-118.28508051360133,-0.0,-118.28508051360133,0.0
x636,-118.28508067954846,-0.0,-118.28508067954846,0.0
x637,-118.28508067742433,-0.0,-118.28508067742433,0.0
x638,-118.28508067625076,-0.0,-118.28508067625076,0.0
x639,-118.28508067532327,-0.0,-118.28508067532327,0.0
x640,-118.28508067423937,-0.0,-118.28508067423937,0.0
x641,-118.285080671103,-0.0,-118.285080671103,0.0
x642,-118.28508050507978,-0.0,-118.28508050507978,0.0
x643,-118.28508050511628,-0.0,-118.28508050511628,0.0
x644,-118.28508050460242,-0.0,-118.28508050460242,0.0
x645,-118.28508050460094,-0.0,-118.28508050460094,0.0
x646,-118.28508050440941,-0.0,-118.28508050440941,0.0
x647,-118.28508050490389,-0.0,-118.28508050490389,0.0
x648,-118.28508050536539,-0.0,-118.28508050536539,0.0
x649,-118.28508050539448,-0.0,-118.28508050539448,0.0
x650,-118.28508050580291,-0.0,-118.28508050580291,0.0
x651,-118.28508050694155,-0.0,-118.28508050694155,0.0
x652,-118.2850805078704,-0.0,-118.2850805078704,0.0
x653,-118.28508050914515,-0.0,-118.28508050914515,0.0
x654,-118.28508025477818,-0.0,-118.28508025477818,0.0
x655,-118.28505673150617,-0.0,-118.28505673150617,0.0
x656,-118.28505673872466,-0.0,-118.28505673872466,0.0
x657,-118.28505676915962,-0.0,-118.28505676915962,0.0
x658,-118.28508051506154,-0.0,-118.28508051506154,0.0
x659,-118.28508051587899,-0.0,-118.28508051587899,0.0
x660,-118.28508051724685,-0.0,-118.28508051724685,0.0
x661,-118.28508051864733,-0.0,-118.28508051864733,0.0
x662,-118.28508051979324,-0.0,-118.28508051979324,0.0
x663,-118.28508052116787,-0.0,-118.28508052116787,0.0
x664,-118.28508027662912,-0.0,-118.28508027662912,0.0
x665,-118.28507889584162,-0.0,-118.28507889584162,0.0
x666,-118.28507888824626,-0.0,-118.28507888824626,0.0
x667,-118.28507889133166,-0.0,-118.28507889133166,0.0
x668,-118.28507887919048,-0.0,-118.28507887919048,0.0
x669,-118.28507888800783,-0.0,-118.28507888800783,0.0
x670,-118.28507889012695,-0.0,-118.28507889012695,0.0
x671,-118.28507889112774,-0.0,-118.28507889112774,0.0
x672,-118.28507888487003,-0.0,-118.28507888487003,0.0
x673,-118.28507505867216,-0.0,-118.28507505867216,0.0
x674,-118.28507505316337,-0.0,-118.28507505316337,0.0
x675,-118.28507505178312,-0.0,-118.28507505178312,0.0
x676,-118.28507504972306,-0.0,-118.28507504972306,0.0
x677,-118.28507504753524,-0.0,-118.28507504753524,0.0
x678,-118.28507504374308,-0.0,-118.28507504374308,0.0
x679,-118.28507503787873,-0.0,-118.28507503787873,0.0
x680,-118.28507503798696,-0.0,-118.28507503798696,0.0
x681,-118.28507887805925,-0.0,-118.28507887805925,0.0
x682,-118.28507982020484,-0.0,-118.28507982020484,0.0
x683,-118.28507981990715,-0.0,-118.28507981990715,0.0
x684,-118.2850805090446,-0.0,-118.2850805090446,0.0
x685,-118.28508052368757,-0.0,-118.28508052368757,0.0
x686,-118.28508052347657,-0.0,-118.28508052347657,0.0
x687,-118.28508052246984,-0.0,-118.28508052246984,0.0
x688,-118.28508052115498,-0.0,-118.28508052115498,0.0
x689,-118.2850805198865,-0.0,-118.2850805198865,0.0
x690,-118.28508053194723,-0.0,-118.28508053194723,0.0
x691,-11.013360149536217,-0.0,-11.013360149536217,0.0
x692,-118.28507874719752,-0.0,-118.28507874719752,0.0
x693,-118.28507904000811,-0.0,-118.28507904000811,0.0
x694,-118.28508053027218,-0.0,-118.28508053027218,0.0
x695,-118.28508053030009,-0.0,-118.28508053030009,0.0
x696,-118.28508052998407,-0.0,-118.28508052998407,0.0
x697,-118.28508052846882,-0.0,-118.28508052846882,0.0
x698,-118.28508050736947,-0.0,-118.28508050736947,0.0
x699,-118.28508051401462,-0.0,-118.28508051401462,0.0
x700,-118.28508051070732,-0.0,-118.28508051070732,0.0
x701,-118.28508050460388,-0.0,-118.28508050460388,0.0
x702,-118.28504088517373,-0.0,-118.28504088517373,0.0
x703,-11.824131030907227,-0.0,-11.824131030907227,0.0
x704,-11.824131036604028,-0.0,-11.824131036604028,0.0
x705,-118.28507865354523,-0.0,-118.28507865354523,0.0
x706,-118.28507876817616,-0.0,-118.28507876817616,0.0
x707,-118.2850805038464,-0.0,-118.2850805038464,0.0
x708,-118.28508050197618,-0.0,-118.28508050197618,0.0
x709,-118.28508050100793,-0.0,-118.28508050100793,0.0
x710,-118.28508050010976,-0.0,-118.28508050010976,0.0
x711,-118.28508049863602,-0.0,-118.28508049863602,0.0
x712,-118.28508049626676,-0.0,-118.28508049626676,0.0
x713,-118.28508049320976,-0.0,-118.28508049320976,0.0
x714,-118.28508048092556,-0.0,-118.28508048092556,0.0
x715,-11.012891114178,-0.0,-11.012891114178,0.0
x716,-118.28508046493309,-0.0,-118.28508046493309,0.0
x717,-118.28508048614727,-0.0,-118.28508048614727,0.0
x718,-118.28508049067742,-0.0,-118.28508049067742,0.0
x719,-118.28508049279388,-0.0,-118.28508049279388,0.0
x720,-118.28508049458189,-0.0,-118.28508049458189,0.0
x721,-118.2850804955649,-0.0,-118.2850804955649,0.0
x722,-118.28508049648119,-0.0,-118.28508049648119,0.0
x723,-118.28508049788658,-0.0,-118.28508049788658,0.0
x724,-118.28508049896848,-0.0,-118.28508049896848,0.0
x725,-118.28508050043908,-0.0,-118.28508050043908,0.0
x726,-118.28508050493474,-0.0,-118.28508050493474,0.0
x727,-118.28508023427446,-0.0,-118.28508023427446,0.0
x728,-118.28508023530134,-0.0,-118.28508023530134,0.0
x729,-118.28508023334369,-0.0,-118.28508023334369,0.0
x730,-118.28508050816566,-0.0,-118.28508050816566,0.0
x731,-118.28508050774492,-0.0,-118.28508050774492,0.0
x732,-118.28508050840337,-0.0,-118.28508050840337,0.0
x733,-118.28508050888935,-0.0,-118.28508050888935,0.0
x734,-118.28508050932544,-0.0,-118.28508050932544,0.0
x735,-118.28508051017347,-0.0,-118.28508051017347,0.0
x736,-118.28507978465038,-0.0,-118.28507978465038,0.0
x737,-118.28507878858153,-0.0,-118.28507878858153,0.0
x738,-118.28507868848114,-0.0,-118.28507868848114,0.0
x739,-11.008606095856377,-0.0,-11.008606095856377,0.0
x740,-118.28507873246066,-0.0,-118.28507873246066,0.0
x741,-118.28507880934485,-0.0,-118.28507880934485,0.0
x742,-118.28507882985566,-0.0,-118.28507882985566,0.0
x743,-118.28507884006419,-0.0,-118.28507884006419,0.0
x744,-118.28507896794407,-0.0,-118.28507896794407,0.0
x745,-118.28507981224492,-0.0,-118.28507981224492,0.0
x746,-118.28507981450684,-0.0,-118.28507981450684,0.0
x747,-118.28507981666084,-0.0,-118.28507981666084,0.0
x748,-118.28507981876325,-0.0,-118.28507981876325,0.0
x749,-118.28507981992325,-0.0,-118.28507981992325,0.0
x750,-118.28507887082004,-0.0,-118.28507887082004,0.0
x751,-118.28507887264492,-0.0,-118.28507887264492,0.0
x752,-118.28507887617319,-0.0,-118.28507887617319,0.0
x753,-118.28507887520306,-0.0,-118.28507887520306,0.0
x754,-118.28507887640292,-0.0,-118.28507887640292,0.0
x755,-118.28507960602239,-0.0,-118.28507960602239,0.0
x756,-118.2850796085175,-0.0,-118.2850796085175,0.0
x757,-118.2850796087093,-0.0,-118.2850796087093,0.0
x758,-118.28507960806765,-0.0,-118.28507960806765,0.0
x759,-118.28507960650516,-0.0,-118.28507960650516,0.0
x760,-118.28507960236107,-0.0,-118.28507960236107,0.0
x761,-118.28507885749717,-0.0,-118.28507885749717,0.0
x762,-118.28507879609325,-0.0,-118.28507879609325,0.0
x763,-11.009284642429817,-0.0,-11.009284642429817,0.0
x764,-118.28507887244275,-0.0,-118.28507887244275,0.0
x765,-118.28507889823082,-0.0,-118.28507889823082,0.0
x766,-118.28507890143553,-0.0,-118.28507890143553,0.0
x767,-118.28507890231714,-0.0,-118.28507890231714,0.0
x768,-118.28507890183788,-0.0,-118.28507890183788,0.0
x769,-118.28507889190085,-0.0,-118.28507889190085,0.0
x770,-118.2850788907303,-0.0,-118.2850788907303,0.0
x771,-118.2850788891056,-0.0,-118.2850788891056,0.0
x772,-118.28507888651299,-0.0,-118.28507888651299,0.0
x773,-118.28507888479548,-0.0,-118.28507888479548,0.0
x774,-118.28507888312821,-0.0,-118.28507888312821,0.0
x775,-118.28507888768391,-0.0,-118.28507888768391,0.0
x776,-118.28507888462674,-0.0,-118.28507888462674,0.0
x777,-118.2850788735276,-0.0,-118.2850788735276,0.0
x778,-118.28507978840916,-0.0,-118.28507978840916,0.0
x779,-118.28508051837686,-0.0,-118.28508051837686,0.0
x780,-118.2850805161543,-0.0,-118.2850805161543,0.0
x781,-118.2850805135095,-0.0,-118.2850805135095,0.0
x782,-118.28508051194218,-0.0,-118.28508051194218,0.0
x783,-118.28508051006794,-0.0,-118.28508051006794,0.0
x784,-118.28508050794993,-0.0,-118.28508050794993,0.0
x785,-118.2850805066119,-0.0,-118.2850805066119,0.0
x786,-118.28508050367591,-0.0,-118.28508050367591,0.0
x787,-118.28508050739791,-0.0,-118.28508050739791,0.0
x788,-118.28508049769064,-0.0,-118.28508049769064,0.0
x789,-118.28508049976534,-0.0,-118.28508049976534,0.0
x790,-118.2850804994061,-0.0,-118.2850804994061,0.0
x791,-118.28508049930849,-0.0,-118.28508049930849,0.0
x792,-118.28508049924993,-0.0,-118.28508049924993,0.0
x793,-118.28508049848276,-0.0,-118.28508049848276,0.0
x794,-118.28508049834474,-0.0,-118.28508049834474,0.0
x795,-118.28508049874031,-0.0,-118.28508049874031,0.0
x796,-118.28508049866443,-0.0,-118.28508049866443,0.0
x797,-118.28508049927568,-0.0,-118.28508049927568,0.0
x798,-118.28508050022523,-0.0,-118.28508050022523,0.0
x799,-118.28508050239729,-0.0,-118.28508050239729,0.0
x800,-118.28508049476747,-0.0,-118.28508049476747,0.0
x801,-118.28508050305507,-0.0,-118.28508050305507,0.0
x802,-118.28508050208137,-0.0,-118.28508050208137,0.0
x803,-118.28508050195626,-0.0,-118.28508050195626,0.0
x804,-118.2850805023201,-0.0,-118.2850805023201,0.0
x805,-118.2850805021894,-0.0,-118.2850805021894,0.0
x806,-118.2850805019235,-0.0,-118.2850805019235,0.0
x807,-118.2850805015788,-0.0,-118.2850805015788,0.0
x808,-118.28508050012495,-0.0,-118.28508050012495,0.0
x809,-118.28507972051169,-0.0,-118.28507972051169,0.0
x810,-118.28507856330364,-0.0,-118.28507856330364,0.0
x811,-11.008610907113997,-0.0,-11.008610907113997,0.0
x812,-118.2850785731582,-0.0,-118.2850785731582,0.0
x813,-118.28507972059542,-0.0,-118.28507972059542,0.0
x814,-118.28507973481366,-0.0,-118.28507973481366,0.0
x815,-118.28507974021935,-0.0,-118.28507974021935,0.0
x816,-118.28508050202765,-0.0,-118.28508050202765,0.0
x817,-118.28508050304242,-0.0,-118.28508050304242,0.0
x818,-118.2850805027621,-0.0,-118.2850805027621,0.0
x819,-118.28508050239765,-0.0,-118.28508050239765,0.0
x820,-118.28508050171888,-0.0,-118.28508050171888,0.0
x821,-118.28508050154737,-0.0,-118.28508050154737,0.0
x822,-118.2850805013052,-0.0,-118.2850805013052,0.0
x823,-118.28508050068142,-0.0,-118.28508050068142,0.0
x824,-118.28508050055282,-0.0,-118.28508050055282,0.0
x825,-118.28508050052524,-0.0,-118.28508050052524,0.0
x826,-118.28508049907879,-0.0,-118.28508049907879,0.0
x827,-118.28508049855478,-0.0,-118.28508049855478,0.0
x828,-118.2850806192943,-0.0,-118.2850806192943,0.0
x829,-118.28508062569932,-0.0,-118.28508062569932,0.0
x830,-118.28508062542707,-0.0,-118.28508062542707,0.0
x831,-118.28508062536608,-0.0,-118.28508062536608,0.0
x832,-118.28508062486976,-0.0,-118.28508062486976,0.0
x833,-118.28508062455718,-0.0,-118.28508062455718,0.0
x834,-118.28508049214416,-0.0,-118.28508049214416,0.0
x835,-118.2850805046188,-0.0,-118.2850805046188,0.0
x836,-118.28508050504936,-0.0,-118.28508050504936,0.0
x837,-118.28508050603779,-0.0,-118.28508050603779,0.0
x838,-118.28508050664698,-0.0,-118.28508050664698,0.0
x839,-118.28508050699725,-0.0,-118.28508050699725,0.0
